Date,Close,High,Low,Open,Volume,daily_return,rsi14,sma20,sma50,sma200,ema20,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid,bb_width,atr,obv,target
2015-10-16,41.54324722290039,41.56948180980127,41.00985954488909,41.114787885657165,26450300.0,0.010635965003860992,66.66698226687166,39.81760787963867,39.16904930114746,38.83311777114868,40.16321266680038,0.7374469283225906,0.5806054650096425,0.15684146331294813,42.48032815602303,37.154887603254316,39.81760787963867,0.1337458686334584,0.7834248365825729,-352836200.0,1
2015-10-19,41.639442443847656,41.86679112569731,41.114797284462036,41.4645596121816,29387600.0,0.002315544098686617,67.30219000750634,39.971066856384276,39.18979362487793,38.8409543800354,40.30380597890012,0.7608719834235558,0.6166587686924252,0.14421321473113058,42.68188278166854,37.26025093110001,39.971066856384276,0.1356389077641688,0.7811797654863374,-323448600.0,1
2015-10-20,41.770606994628906,41.80558422941866,41.114798852578105,41.482049811032454,30802200.0,0.003150007374813635,68.1922549452695,40.14026527404785,39.202910919189456,38.85128923416138,40.44350131373144,0.781017310035935,0.6495304769611272,0.1314868330748078,42.85680663223319,37.42372391586251,40.14026527404785,0.13535243674344535,0.7747230234402104,-292646400.0,0
2015-10-21,41.27219772338867,41.96298317805552,41.19350060405178,41.90177134247075,25144300.0,-0.011932057183280165,61.35747089916878,40.285854721069335,39.22204383850098,38.862045707702634,40.52242478131784,0.7481410592767759,0.669252593424257,0.07888846585251885,42.91596654199925,37.655742900139415,40.285854721069335,0.13057247210666137,0.7743487056233196,-317790700.0,1
2015-10-22,41.99795150756836,42.80241121354159,41.1760065201635,41.56074608829952,56637100.0,0.01758456840713407,66.60608834066338,40.465983390808105,39.24995834350586,38.873945770263674,40.66295113619884,0.7717523776846207,0.6897525502763298,0.08199982740829093,43.04652162147393,37.88544516014228,40.465983390808105,0.12754111055420417,0.8352098476058033,-261153600.0,1
2015-10-23,46.2301025390625,47.27939626780112,45.68796872453245,45.731688601643896,135227100.0,0.1007704156887621,81.97821039485038,40.856408309936526,39.36268997192383,38.90117916107178,41.19315603170967,1.1190638646739544,0.7756148131558547,0.3434490515180997,44.30003542539749,37.41278119447556,40.856408309936526,0.1685721901610941,1.1527980556505857,-125926500.0,1
2015-10-26,47.436798095703125,47.49800660059044,45.906578802293346,45.93281006564124,64633300.0,0.02610194419579792,84.2100749620844,41.335585594177246,39.494864501953124,38.93616004943848,41.787788609232855,1.4746817537033223,0.9154282012653483,0.559253552437974,45.55419213036143,37.11697905799306,41.335585594177246,0.20411500045512546,1.184128751553908,-61293200.0,0
2015-10-27,46.94710922241211,47.5417087645041,46.850926847448726,47.20943510056783,50999900.0,-0.010322974841241894,79.88642889207004,41.78372097015381,39.611685562133786,38.97122051239014,42.27915247715469,1.6974307679942484,1.0718287146111283,0.6256020533831201,46.371214036930056,37.19622790337756,41.78372097015381,0.21958279254512073,1.14888969194687,-112293100.0,1
2015-10-28,47.20069885253906,47.20069885253906,46.221359601939504,46.81595926656386,47000800.0,0.005401602661530669,80.44632871401858,42.20868453979492,39.729031524658204,39.008577270507814,42.74787117957225,1.8728346583121507,1.232029903351333,0.6408047549608178,47.137309065398945,37.2800600141909,42.20868453979492,0.23353604024106686,1.1367789461363478,-65292300.0,0
2015-10-29,46.65856170654297,47.06953585773278,46.53614472591942,46.81595592037683,30202100.0,-0.011485786422141708,75.60112794429398,42.591239547729494,39.84707702636719,39.04493728637695,43.120317896426606,1.9456691059368865,1.3747577438684437,0.5709113620684427,47.652530095505035,37.52994899995395,42.591239547729494,0.23766814967212455,1.1030486018851546,-95494400.0,0
