Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2015-02-10,36.50712203979492,36.65280944322563,36.14719422384696,36.627101247543386,29670700
2015-02-11,36.31858444213867,36.54996797629539,36.17289706029244,36.54996797629539,38262500
2015-02-12,36.92703628540039,36.92703628540039,36.42998943960991,36.55853693947951,33268800
2015-02-13,37.59547805786133,37.59547805786133,36.978458515161115,37.175562298019415,40264900
2015-02-17,37.612735748291016,37.97522495158539,37.276134397907676,37.949333806311024,33695700
2015-02-18,37.569580078125,37.71630425264847,37.44875034167237,37.65588938442215,27111700
2015-02-19,37.543678283691406,37.5695694220552,37.15529474642211,37.26749516660267,27603400
2015-02-20,37.85438919067383,37.871651048896396,37.362437754600464,37.552311610323095,29721100
2015-02-23,38.10469055175781,38.13921098431554,37.673153867331855,37.716306877301726,32518800
2015-02-24,38.05290222167969,38.23414682590796,37.90617804752105,38.10468780532922,25271700
2015-02-25,37.96660232543945,38.05290835306492,37.802616263641575,37.9320785974437,29759800
2015-02-26,38.027008056640625,38.17372892678604,37.880283894132084,37.966593193361554,28957300
2015-02-27,37.845760345458984,38.14783795558249,37.68177761472666,38.08742309203041,33807700
2015-03-02,37.87165832519531,38.13920894814272,37.58684254834536,37.690410425216506,31924000
2015-03-03,37.35381317138672,37.82850614316382,37.18983042173141,37.59547594584511,31748600
2015-03-04,37.163936614990234,37.29339563154767,37.00858316123068,37.12078031710781,25748700
2015-03-05,37.20709228515625,37.31929274143207,36.956800225911536,37.172568561323146,23193500
2015-03-06,36.559783935546875,37.20708888258598,36.37853934054309,37.112150296908794,36248800
2015-03-09,36.982688903808594,37.224351662144485,36.41306066804227,36.41306066804227,32108000
2015-03-10,36.27497100830078,36.861861136121526,36.27497100830078,36.551154210526605,39159700
2015-03-11,36.23182678222656,36.56842493575202,36.110997013511195,36.51664263051073,32215300
2015-03-12,35.40326690673828,35.947004003693685,35.2651753114249,35.67082081306692,59992500
2015-03-13,35.713966369628906,35.79164308156264,35.049399676943146,35.12707638887687,58007700
2015-03-16,35.869319915771484,35.93836405307981,35.62765720428572,35.79164320357297,35273500
2015-03-17,35.990150451660156,36.10235088127027,35.5154608850427,35.70533473627204,31673400
2015-03-18,36.68061828613281,36.96543407904203,35.67082402188441,35.75713004208279,44194800
2015-03-19,36.49937438964844,36.7582957477244,36.43895951584284,36.473479949186256,33879100
2015-03-20,37.00859069824219,37.09489672685719,36.67199257733412,36.732407455837425,71904500
2015-03-23,36.99132537841797,37.224355584746185,36.92227792808502,37.0085872410012,26246100
2015-03-24,37.02585220336914,37.2588791368426,36.89638986933817,36.9222810191988,25513300
2015-03-25,35.78302764892578,37.051746787515306,35.765765783297404,37.043114208519,43469900
2015-03-26,35.56725311279297,35.91248378089553,35.31696104303679,35.57588569029554,37495600
2015-03-27,35.36012649536133,35.75713956175304,35.23929671796946,35.48958556012497,34401400
2015-03-30,35.351478576660156,35.85206262849736,35.30832557379631,35.472308301624146,35049700
2015-03-31,35.092559814453125,35.411896009661604,34.988991941589376,35.19612768731687,34887200
2015-04-01,35.14435577392578,35.17887621349746,34.790495752492866,35.040784578117886,36865300
2015-04-02,34.77322769165039,35.16161137582846,34.626503503243704,35.09256392425738,37487500
2015-04-06,35.860713958740234,36.05922052784316,34.67830383305536,34.81639550253414,39223700
2015-04-07,35.84344482421875,36.17141370739923,35.65357087489484,35.91249229114703,28809400
2015-04-08,35.748504638671875,35.981534890808504,35.4205390622108,35.78302837062492,24753400
2015-04-09,35.80027770996094,35.92110743715357,35.60177125923545,35.60177125923545,25723900
2015-04-10,36.00743103027344,36.20593755979768,35.73987703359409,35.92975427590617,28022000
2015-04-13,36.041934967041016,36.30085955794057,35.72259880859129,35.731231384214844,30276700
2015-04-14,35.94700622558594,36.27497172699976,35.72260531160434,36.07646525223975,24244400
2015-04-15,36.473480224609375,36.64609556208472,35.97289936753097,36.04194352710287,27343600
2015-04-16,36.38718032836914,36.54253382901662,36.093735192964374,36.2059356750685,22509700
2015-04-17,35.921112060546875,36.02468323349672,35.52409910799649,35.96426506976086,42387600
2015-04-20,37.03447723388672,37.25887485574434,35.97289741084718,36.016050419777855,46057700
2015-04-21,36.80144119262695,37.24161037398853,36.70650261263277,37.112148075385,26013800
2015-04-22,37.103519439697266,37.22434916457649,36.72376511309047,36.82733297836366,25064300
2015-04-23,37.40560531616211,37.63863555434239,36.93954483980155,37.01722158586164,46309500
2015-04-24,41.315338134765625,41.54836843470193,39.39931671145319,39.40794600002936,130933700
2015-04-27,41.45341491699219,41.53972423359419,40.75432756051674,40.76295684599505,59248200
2015-04-28,42.42868423461914,42.471837242100804,41.16859797891944,41.23764213241741,60730800
2015-04-29,42.342376708984375,42.558145031058025,41.8590544822886,42.04893165926967,47804600
2015-04-30,41.97990417480469,42.75667182052171,41.945380436691735,42.031689781974116,64725500
2015-05-01,41.997154235839844,42.18703144970986,41.772756585927596,41.928110071391444,38937300
2015-05-04,41.63465881347656,42.178392639903706,41.58287322851821,41.74685597567447,34039500
2015-05-05,41.08229064941406,41.56561291662213,40.83200187702543,41.27216784231073,50369200
2015-05-06,39.943031311035156,41.22901197798189,39.718633701447,41.0563966593338,52433000
2015-05-07,40.3055419921875,40.642140204598604,39.83948140929604,39.93442004199966,32971700
2015-05-08,41.21175003051758,41.410256494219716,41.01324356681544,41.039134712231224,35364900
2015-05-11,40.88378143310547,41.34984180679985,40.88378143310547,41.0391348910036,24609400
2015-05-12,40.86652755737305,41.15134338329437,40.06386896551262,40.434990821635786,29928300
2015-05-13,41.10818862915039,41.703708114023875,41.056403037801616,41.5915076456168,34184600
2015-05-14,42.048946380615234,42.13525242271513,41.453423496086735,41.453423496086735,32980900
2015-05-15,41.686431884765625,42.21290702544377,41.470663600380334,42.17838330977507,28642700
2015-05-18,41.4361457824707,41.617393669347706,41.09091845373441,41.41025463821536,24136500
2015-05-19,41.33191680908203,41.53171339546287,40.984442467869584,41.31454276064532,28574800
2015-05-20,41.33191680908203,41.635954372322246,41.06262402895434,41.16686500581371,25047900
2015-05-21,41.192909240722656,41.349272305267526,40.836749663428165,41.071294260245466,22410700
2015-05-22,40.7412109375,41.13211541496468,40.671714746277345,41.08868195233091,25720600
2015-05-26,40.47190856933594,40.723827232134965,40.124434323146936,40.68039377980134,29581900
2015-05-27,41.35798263549805,41.49697173077467,40.49798533026295,40.67172252779908,27335600
2015-05-28,41.218990325927734,41.71413914634865,41.166868176602996,41.26242379348443,19283700
2015-05-29,40.706459045410156,41.323222773065346,40.471914392549635,41.201607763528884,36519600
2015-06-01,41.02787780761719,41.49696719556953,40.49798090423706,40.880203359795736,28837300
2015-06-02,40.75858688354492,41.13212067473032,40.49798276065682,40.76727556543921,21498300
2015-06-03,40.69776916503906,41.47089928555794,40.67170975341002,41.1494844112513,28002200
2015-06-04,40.27212142944336,40.96706677012937,40.13313236130615,40.645655171392235,27745500
2015-06-05,40.08100891113281,40.411109179855046,39.820404831093434,40.22868665520355,25438100
2015-06-08,39.724849700927734,40.3329281040911,39.67272755879578,40.219998453018874,22121600
2015-06-09,39.65536117553711,39.90727660574265,39.49030936422606,39.750913475953794,24406100
2015-06-10,40.489288330078125,40.68039952384283,39.69009877650247,39.776969007195724,28417400
2015-06-11,40.34161376953125,40.758580968391435,40.07232431759112,40.53272497833577,27347800
2015-06-12,39.93333053588867,40.36767173096682,39.872523033678554,40.150501133427746,23931000
2015-06-15,39.507686614990234,39.655364388984935,39.108093390376176,39.48162719583407,33254500
2015-06-16,39.811702728271484,40.16786226114646,39.35129895619462,39.394732398982434,27070300
2015-06-17,39.93333053588867,40.020197449400165,39.40343374769167,39.724845304196606,28704100
2015-06-18,40.584842681884766,40.65433555054698,40.10706471213044,40.15050148302473,32658300
2015-06-19,40.0462532043457,40.68039420736972,39.95070093371143,40.64564611963361,63837000
2015-06-22,40.15919876098633,40.58485472018198,40.09839124021,40.246069014782044,20318100
2015-06-23,39.881202697753906,40.202614208307,39.62928404532263,40.07231385666865,25896500
2015-06-24,39.646671295166016,40.1765681841205,39.56848973263567,39.672730711422474,34890900
2015-06-25,39.65536117553711,40.0115209014426,39.5250574627927,39.98545817063708,20616000
2015-06-26,39.316566467285156,40.20262296930776,39.11676990022524,39.655355408397796,49835300
2015-06-29,38.54343032836914,39.290497590154,38.53474496396318,39.12544915636238,34081700
2015-06-30,38.35234451293945,38.847493412432804,38.16991861805109,38.838804729277236,35945400
2015-07-01,38.61293029785156,39.290501456017,38.30888949357109,38.621615663112095,28343900
2015-07-02,38.56951141357422,38.8735490189441,38.274159176745755,38.6390043031896,21752000
2015-07-06,38.56081008911133,38.63899163539767,38.17859103713379,38.187276402827706,23034000
2015-07-07,38.48263168334961,38.64768346884619,37.631323284179665,38.517379776481576,36435800
2015-07-08,38.430511474609375,39.003841735615154,38.24808564911084,38.60424530649685,39785900
2015-07-09,38.673744201660156,39.281822597179726,38.65637015450123,38.87354077334675,32424700
2015-07-10,38.75192642211914,39.212327081570365,38.7171783272049,39.09939742997943,25465800
2015-07-13,39.559810638427734,39.629303530718616,39.04728771695669,39.07334713734558,28178300
2015-07-14,39.62929153442383,39.92464369321656,39.360002101891965,39.48161711190771,22880300
2015-07-15,39.750911712646484,39.863841371098125,39.464248196590376,39.68141883235688,26629600
2015-07-16,40.53273391723633,40.558793337361884,39.9333440580183,39.968088846931884,26271700
2015-07-17,40.49797439575195,40.63696345350133,40.18524818737571,40.43716689009663,29467100
2015-07-20,40.75858688354492,40.94101275195169,40.34161962417171,40.52404549257847,30631900
2015-07-21,41.0713005065918,41.114737275162334,40.37635528834561,40.636959330967905,42781900
2015-07-22,39.559810638427734,40.767279051615084,39.26445839022812,39.47294038086226,59152400
2015-07-23,40.054954528808594,40.159195511166565,39.177583262159146,39.3252610247806,33934000
2015-07-24,39.90727996826172,40.237380304936444,39.785664926792435,39.88122054902154,32333200
2015-07-27,39.394752502441406,39.96808285558985,39.30788557253687,39.90727534190448,39701400
2015-07-28,39.386070251464844,39.64667437556029,38.90829547166299,39.59455553899793,34328900
2015-07-29,40.2113151550293,40.63696773951042,39.316569894747765,39.4381882326461,40945900
2015-07-30,40.72383117675781,41.1755464150539,39.89858224744304,40.185245711619984,39777900
2015-07-31,40.56747055053711,41.149486193868164,40.39373340004288,41.079993321926786,31201500
2015-08-03,40.663028717041016,40.82807719786576,40.35030248915352,40.81070315034304,24125900
2015-08-04,41.29716873168945,41.44484317282981,40.550101217362915,40.61090873003964,33403900
2015-08-05,41.33191680908203,42.05292159352064,41.29716871220861,41.67938783653357,26959700
2015-08-06,40.49797439575195,41.49696052653599,40.24605900679156,41.444838387219775,27368000
2015-08-07,40.60222625732422,40.63697104293016,40.18525569244142,40.29818535850389,19163000
2015-08-10,41.114742279052734,41.25373133961771,40.68908641708218,40.78464201755071,23079900
2015-08-11,40.3155517578125,40.77595238889572,39.87252517311588,40.67171142433661,29237400
2015-08-12,40.60222625732422,40.741215341031435,39.707480924307944,40.12444817542959,30181400
2015-08-13,40.59352111816406,40.914932622600034,40.3850392340066,40.88018785108032,22627200
2015-08-14,40.82807159423828,40.91493850616872,40.41110445220367,40.41978981789261,21473400
2015-08-17,41.106056213378906,41.21898586782116,40.45454432921027,40.66302959019899,21099700
2015-08-18,41.33340072631836,41.47330632702051,40.834986815341146,40.95740379900395,23574100
2015-08-19,40.75628662109375,41.16726075137484,40.485218080923524,40.90493485125613,31485500
2015-08-20,39.92558670043945,40.63386046664356,39.92558670043945,40.28409490257969,36238200
2015-08-21,37.660888671875,39.76821944957942,37.660888671875,39.61082517277047,70053100
2015-08-24,36.4454460144043,37.32859954205689,34.73160147749436,35.369921024334914,88753700
2015-08-25,35.38740921020508,37.80952773638869,35.31745473904856,37.22367071509757,70616600
2015-08-26,37.3460807800293,37.45975510677698,35.9033051038515,36.73399261334228,63408000
2015-08-27,38.38663864135742,38.43035851786483,37.53845902753995,37.800781622197206,50943200
2015-08-28,38.412872314453125,38.605243785911945,37.94068961302492,37.949435590243766,28246700
2015-08-31,38.05436325073242,38.41287159085313,37.687108933557624,38.08934048772296,34441700
2015-09-01,36.56786346435547,37.24116025566266,36.42795785418857,36.87390594421653,49688900
2015-09-02,37.914466857910156,37.93195548065807,36.62033879508801,37.040055734196784,37671500
2015-09-03,38.036865234375,38.45658196772224,37.84449381406965,37.95816813839664,28285200
2015-09-04,37.25865173339844,37.63464871500626,36.9001433713553,37.433534593432114,37138800
2015-09-08,38.37788391113281,38.474069618877934,37.774541747475276,37.861981480546106,32469800
2015-09-09,37.660888671875,38.8238571243396,37.52098301866859,38.65771686792243,33469500
2015-09-10,37.85325241088867,38.29045790419361,37.38106967757217,37.70460080864613,31366600
2015-09-11,38.01938247680664,38.115568201776014,37.5471998282002,37.722082661270655,27132500
2015-09-14,37.634639739990234,37.98440204103402,37.47724553705621,37.97565940114316,23656000
2015-09-15,38.45658874511719,38.727657309172656,37.66962098225442,37.76580337374571,28882200
2015-09-16,38.73640060424805,38.80635507445524,38.33417240739487,38.447846753675194,23372200
2015-09-17,38.69267272949219,39.34848074185646,38.544024514450065,38.72764995736517,32768200
2015-09-18,38.01938247680664,38.46533386791692,37.88822285371325,38.03687109367495,63143700
2015-09-21,38.57026290893555,38.885051346852244,38.124311510016014,38.141800127190564,26177200
2015-09-22,38.38663864135742,38.517798270879666,37.87073609309928,37.93194458733222,28085900
2015-09-23,38.360408782958984,38.622731410002736,38.04562029626122,38.412874642613005,17145200
2015-09-24,38.39537811279297,38.58774955628024,37.835755734225444,37.99314994514912,27905600
2015-09-25,38.42160415649414,39.11238939564546,38.26420996692518,38.89378672520102,29384600
2015-09-28,37.85325241088867,38.552780533053934,37.783297930865544,38.32543514420517,27613800
2015-09-29,37.98440170288086,38.09807603412397,37.643382044763825,37.92319321735279,32763600
2015-09-30,38.7014274597168,38.73640469851734,38.17678222016104,38.36915369795092,34958900
2015-10-01,39.00746154785156,39.129878511171825,38.25546781818474,39.129878511171825,28657900
2015-10-02,39.84689712524414,39.84689712524414,38.40411807107486,38.710163831214054,41839000
2015-10-05,40.77377700805664,41.001122351008235,39.96057468783215,40.004294561213705,34369300
2015-10-06,40.87870788574219,41.25470482405365,40.41527119528921,40.51145692401252,27017200
2015-10-07,40.922428131103516,41.403353443447294,40.1791802243552,41.18475072550805,27711500
2015-10-08,41.49079895019531,41.55200744793669,40.66010790648855,40.71257376267242,33772700
2015-10-09,41.19349670410156,41.56949364582372,41.027356503667775,41.49079653393739,28600600
2015-10-12,41.097312927246094,41.158521424331255,40.660107470573266,41.07982430870563,19769100
2015-10-13,41.00111389160156,41.21097391039194,40.7125601183281,40.7125601183281,19987800
2015-10-14,40.81749725341797,41.184748195904895,40.68633429646546,40.791265996272486,24697800
2015-10-15,41.10604476928711,41.123533383232946,40.68632804142315,41.10604476928711,27189400
2015-10-16,41.54324722290039,41.56948180980127,41.00985954488909,41.114787885657165,26450300
2015-10-19,41.639442443847656,41.86679112569731,41.114797284462036,41.464559612181596,29387600
2015-10-20,41.770606994628906,41.80558422941866,41.114798852578105,41.482049811032454,30802200
2015-10-21,41.27219772338867,41.96298317805552,41.19350060405178,41.90177134247075,25144300
2015-10-22,41.99795150756836,42.80241121354159,41.1760065201635,41.560746088299524,56637100
2015-10-23,46.2301025390625,47.27939626780112,45.68796872453245,45.731688601643896,135227100
2015-10-26,47.436798095703125,47.49800660059044,45.906578802293346,45.93281006564124,64633300
2015-10-27,46.94710922241211,47.5417087645041,46.850926847448726,47.20943510056783,50999900
2015-10-28,47.20069885253906,47.20069885253906,46.221359601939504,46.81595926656386,47000800
2015-10-29,46.65856170654297,47.06953585773278,46.53614472591942,46.81595592037683,30202100
2015-10-30,46.02897644042969,47.209432828481354,46.01148782702019,46.62357595390491,46619800
2015-11-02,46.55363082885742,46.6585591872102,46.01149375020794,46.21260782688925,30285000
2015-11-03,47.34934616088867,47.55920288497512,46.25633266073531,46.28256391734299,36596900
2015-11-04,47.56795120239258,47.98766800683801,47.27065138229215,47.37557974950034,37087800
2015-11-05,47.55046081542969,47.83027200797875,47.21818377342298,47.64664653829578,31468500
2015-11-06,48.022640228271484,48.0751060778495,47.18320664869848,47.296880988311244,32851200
2015-11-09,47.358089447021484,47.97892032302759,46.833444294038514,47.69910913002167,32513100
2015-11-10,46.78972244262695,47.331859563467894,46.57986570958944,47.2793937124022,55283700
2015-11-11,46.91214370727539,47.39306901042623,46.74600351002519,46.955863582904975,36516300
2015-11-12,46.62358856201172,47.20069961814175,46.50991421191574,46.763494171509514,35361100
2015-11-13,46.20387268066406,46.5973582578218,45.93280409737475,46.40498678996404,36848200
2015-11-16,47.01706314086914,47.12199148956229,46.212603572589515,46.41372096636847,32165200
2015-11-17,46.62973403930664,47.12270244818184,46.52409507332302,46.805792266421825,31551300
2015-11-18,47.40440368652344,47.51884423039041,46.63853958731219,46.65614608314524,29710000
2015-11-19,47.4836311340332,48.117451550242706,47.34278252577506,47.52764905256664,28149200
2015-11-20,47.703704833984375,47.80053887681055,46.89382621779371,47.75652431864289,37147600
2015-11-23,47.703704833984375,47.94138747780438,47.31637202077521,47.75652431864289,28235900
2015-11-24,47.75653839111328,47.92379510467432,47.16673575005867,47.46603617703216,24600000
2015-11-25,47.2635498046875,47.73891506485547,47.2635498046875,47.61567296587015,21005100
2015-11-27,47.474822998046875,47.60687001918984,47.35158090263089,47.36038247026265,9009100
2015-11-30,47.844547271728516,48.38153354324874,47.53644204614892,48.011807272553234,56241400
2015-12-01,48.61041259765625,48.61921416455717,47.80053076087786,47.89736478726283,39952800
2015-12-02,48.601619720458984,49.26184821882525,48.46957603564321,48.698453770848026,47274900
2015-12-03,47.71251678466797,49.0945949347931,47.47483410585653,48.84811068629059,38627800
2015-12-04,49.21782684326172,49.49952402825078,47.624474412214866,47.6420809060386,43963700
2015-12-07,49.12981414794922,49.270662787505415,48.67205522986749,49.11220764824264,30709800
2015-12-08,49.11219787597656,49.385090171887754,48.40795481832476,48.830500652915845,32878000
2015-12-09,48.39915084838867,49.182621475402364,47.98540657466851,48.74246913590291,36373200
2015-12-10,48.6544303894043,48.99774860902437,48.42554933759412,48.76006598972697,31775800
2015-12-11,47.58926773071289,48.50478195959377,47.545249814379076,48.1614637040015,39549500
2015-12-14,48.53999328613281,48.60161433717397,47.25474942428092,47.826948736057865,46768900
2015-12-15,48.59281921386719,49.209033164101825,48.49598516136085,48.99775856244291,39843000
2015-12-16,49.41150665283203,49.517142282768354,48.2054867251825,48.89212671500893,37503300
2015-12-17,49.03297424316406,49.99250653535117,48.88332069251672,49.613975231950086,41280900
2015-12-18,47.650901794433594,49.29707090030166,47.56286929582518,49.094601190647,84684200
2015-12-21,48.267112731933594,48.72486826271852,47.738927848718596,48.311127299344115,37246300
2015-12-22,48.72487258911133,48.83931316101712,47.976614802404185,48.407965660758926,28322200
2015-12-23,49.13860321044922,49.19142269612368,48.80408651736882,49.03296759719589,27279800
2015-12-24,49.00654983520508,49.26183894579416,48.795278636031135,49.17380983915421,9558500
2015-12-28,49.253047943115234,49.253047943115234,48.39915132154776,48.72486311569474,22458300
2015-12-29,49.781227111816406,50.04531783427384,49.34987971535826,49.55234938117882,27731400
2015-12-30,49.5699577331543,49.98369864919436,49.552351236585125,49.71080634761182,21704500
2015-12-31,48.83930587768555,49.46432142825415,48.7864863851221,49.33227773398959,27334100
2016-01-04,48.24068832397461,48.24068832397461,46.99945905165997,47.81814254596274,53778000
2016-01-05,48.46077346801758,48.760077202840534,48.01181954483112,48.3551378434024,34079700
2016-01-06,47.58047103881836,47.888579716000784,47.21954622584749,47.818153724154705,39518900
2016-01-07,45.925498962402344,47.087504366554,45.837469827254246,46.39206278135677,56564900
2016-01-08,46.06634521484375,46.902631968894696,45.90789010483296,46.1015548496605,48754000
2016-01-11,46.03994369506836,46.52411069843333,45.30048747531395,46.22480691048282,36943800
2016-01-12,46.46247863769531,46.74417585877731,45.82866156930869,46.44487214161572,36095500
2016-01-13,45.45893478393555,47.59807550243975,45.159631047574166,47.360392827261954,66883600
2016-01-14,46.75298309326172,47.025875400724075,45.39731305108845,45.775844340241974,52381900
2016-01-15,44.88673782348633,45.74943602061298,44.31453842916244,45.16843505691153,71820700
2016-01-19,44.50820541381836,45.494145705938635,44.06805307793125,45.31808409996463,43564500
2016-01-20,44.710670471191406,45.23005030826177,43.2229535802448,43.99762255172671,63273000
2016-01-21,44.437774658203125,45.40611170807015,44.279319565644805,44.89553344136101,40191200
2016-01-22,46.03113555908203,46.066348554547474,45.12441939537526,45.25646644932264,37555800
2016-01-25,45.590980529785156,46.348043097636676,45.46773841094345,45.723024217931616,34707700
2016-01-26,45.925498962402344,46.16318165701771,45.37971093667238,45.59098556236257,28900800
2016-01-27,45.089195251464844,45.951893214236065,44.91313368887796,45.784633218635776,36775200
2016-01-28,45.82866287231445,45.96070655952205,45.11561487224831,45.65260126460846,62513800
2016-01-29,48.4959831237793,48.4959831237793,47.536450924498006,48.179072913654,83611700
2016-02-01,48.16146469116211,48.495981385201496,47.97660152791492,48.31111822195431,44208500
2016-02-02,46.65614700317383,47.76532939776261,46.34804171525911,47.68610184399943,56313800
2016-02-03,45.91669845581055,46.9994729620772,45.124422788739174,46.87623082677639,57559800
2016-02-04,45.775848388671875,46.48889646671775,45.221255439080636,45.86387752310391,46987100
2016-02-05,44.15607833862305,45.77583892729739,43.62789692500783,45.723019442697655,62009000
2016-02-08,43.495849609375,43.63669820929509,42.42187693617459,43.619091714543146,59290500
2016-02-09,43.38140869140625,44.226503641597716,42.84442235952376,43.152530977832726,46740500
2016-02-10,43.75993347167969,44.35854076725916,43.59267683483351,43.91838854157396,38237000
2016-02-11,43.74232864379883,44.11205827364965,42.70356908301595,42.85322259165168,48878600
2016-02-12,44.45537567138672,44.613830744407586,43.79514731983147,44.23529955420164,34243300
2016-02-16,45.297672271728516,45.297672271728516,44.44651306680142,45.12921473602608,37291200
2016-02-17,46.47688293457031,46.78720372763511,45.61685894638789,45.65232475968778,40789000
2016-02-18,46.2729606628418,46.94679760246323,46.19316427215521,46.397091012292414,27176000
2016-02-19,45.944908142089844,46.352754838462026,45.68778607525285,46.077903247614096,33559100
2016-02-22,46.680816650390625,46.991134107652854,46.35276290162013,46.35276290162013,25008300
2016-02-23,45.377479553222656,46.43256235958968,45.20015383073734,46.40596468498928,28895300
2016-02-24,45.53705978393555,45.661186740718534,44.50857493632604,44.943019285066505,33014500
2016-02-25,46.19316482543945,46.19316482543945,44.872095364279176,45.86511449633476,26939500
2016-02-26,45.4838752746582,46.7074190835186,45.30654954577588,46.636487439082885,35975900
2016-02-29,45.111488342285156,45.794190110067305,44.916429728002676,45.528199860697924,31654000
2016-03-01,46.61875915527344,46.62762391996118,45.146957933786176,45.19129190384605,33024500
2016-03-02,46.94680404663086,46.95566881027678,46.24636934137058,46.46802563679168,29289900
2016-03-03,46.41482162475586,46.96453161001383,45.90944559930077,46.96453161001383,24427800
2016-03-04,46.131103515625,46.503487821578375,45.84738375023499,46.45915724239989,33034200
2016-03-07,45.244476318359375,45.92717802930961,44.845497741931545,45.7143899061756,38407800
2016-03-08,45.794193267822266,46.219772961070156,44.86323409524783,45.04055981298614,33835100
2016-03-09,46.849281311035156,46.85814607592529,45.98038891689562,46.00698659377315,28251600
2016-03-10,46.148834228515625,46.93792999985853,45.359738457172725,46.92906523732707,38387800
2016-03-11,47.053192138671875,47.053192138671875,46.44142205868968,46.99112865442178,32275700
2016-03-14,47.14187240600586,47.514256844693165,46.66309724513304,46.734025520659245,24083600
2016-03-15,47.51424026489258,47.51424026489258,46.76061026658717,46.769475029606795,21104800
2016-03-16,48.18806838989258,48.40972464445916,47.34577732830439,47.390107902776506,31691700
2016-03-17,48.46293640136719,48.76438912396726,47.87776386716786,48.063954359366065,28223900
2016-03-18,47.42558670043945,48.737791680892755,47.39012087826875,48.6934577120759,67625500
2016-03-21,47.75363540649414,47.815698901988405,46.929073672405394,47.212793475295406,23925700
2016-03-22,47.939823150634766,48.09941595340693,47.39898125037427,47.531976380086626,23124100
2016-03-23,47.851165771484375,48.09055499458245,47.64724237007644,47.97529276519295,20129000
2016-03-24,48.0639533996582,48.17035086353866,47.638373690757,47.73590300821065,19950000
2016-03-28,47.46992111206055,48.134890111411465,47.283730603972025,48.06395846135456,17025100
2016-03-29,48.50725555419922,48.64025066425385,47.39010948212371,47.576299930435276,23924300
2016-03-30,48.808712005615234,49.33182095983925,48.67572026741304,48.7023179386122,23008300
2016-03-31,48.96831130981445,49.2874969354804,48.64026091997195,48.720057326388435,26360500
2016-04-01,49.269752502441406,49.30521831526715,48.38312747503421,48.808707082324936,24399200
2016-04-04,49.145633697509766,49.34955708179822,48.764384601864116,49.145633697509766,18928800
2016-04-05,48.374263763427734,49.03036440392156,48.28559922943793,48.932835107635846,19272300
2016-04-06,48.870784759521484,48.94171640577701,48.063955885503695,48.196951031129274,21188700
2016-04-07,48.28559875488281,48.68458069840034,48.081675402019656,48.649114885152976,19225100
2016-04-08,48.25013732910156,49.012635472224495,48.161476170127166,48.47179360874398,22167200
2016-04-11,48.15260696411133,48.89737213027923,48.14373881970829,48.31219974130489,21414200
2016-04-12,48.454071044921875,48.56932989170848,47.664971734958385,48.20581367615072,24944300
2016-04-13,49.07469940185547,49.15449579853354,48.66685265537039,48.87077602861293,20818000
2016-04-14,49.08356475830078,49.27862335736568,48.826442674480006,48.95943778878903,20877100
